47.5945208027;47.5945211440;47.5945214853;47.5945218266;47.5945221680;47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501
47.5945211440;47.5945214853;47.5945218266;47.5945221680;47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685
47.5945214853;47.5945218266;47.5945221680;47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868
47.5945218266;47.5945221680;47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052
47.5945221680;47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236
47.5945225093;47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420
47.5945228506;47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604
47.5945231920;47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787
47.5945235333;47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971
47.5945238746;47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155
47.5945242160;47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339
47.5945245573;47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522
47.5945248986;47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294
47.5945247317;47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110
47.5945243501;47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926
47.5945239685;47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742
47.5945235868;47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559
47.5945232052;47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375
47.5945228236;47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191
47.5945224420;47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007
47.5945220604;47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000
47.5945216787;47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000
47.5945212971;47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000
47.5945209155;47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000
47.5945205339;47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000
47.5945201522;47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848
47.5945202294;47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550
47.5945206110;47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252
47.5945209926;47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954
47.5945213742;47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657
47.5945217559;47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359
47.5945221375;47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061
47.5945225191;47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764
47.5945229007;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466
47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168
47.5945230000;47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870
47.5945230000;47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348
47.5945230000;47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532
47.5945230000;47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716
47.5945231848;47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900
47.5945235550;47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083
47.5945239252;47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267
47.5945242954;47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451
47.5945246657;47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635
47.5945250359;47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819
47.5945254061;47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002
47.5945257764;47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651
47.5945261466;47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704
47.5945265168;47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757
47.5945268870;47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810
47.5945267348;47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863
47.5945263532;47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916
47.5945259716;47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969
47.5945255900;47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022
47.5945252083;47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075
47.5945248267;47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128
47.5945244451;47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181
47.5945240635;47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234
47.5945236819;47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287
47.5945233002;47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842
47.5945230651;47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425
47.5945233704;47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008
47.5945236757;47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590
47.5945239810;47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173
47.5945242863;47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756
47.5945245916;47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338
47.5945248969;47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921
47.5945252022;47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504
47.5945255075;47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087
47.5945258128;47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087;47.5945255669
47.5945261181;47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087;47.5945255669;47.5945254252
47.5945264234;47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087;47.5945255669;47.5945254252;47.5945252835
47.5945267287;47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087;47.5945255669;47.5945254252;47.5945252835;47.5945251417
47.5945269842;47.5945268425;47.5945267008;47.5945265590;47.5945264173;47.5945262756;47.5945261338;47.5945259921;47.5945258504;47.5945257087;47.5945255669;47.5945254252;47.5945252835;47.5945251417;47.5945250000
47.5944883752;47.5944880000;47.5944820733;47.5944741409;47.5944643710;47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000
47.5944880000;47.5944820733;47.5944741409;47.5944643710;47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000
47.5944820733;47.5944741409;47.5944643710;47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156
47.5944741409;47.5944643710;47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383
47.5944643710;47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191
47.5944671131;47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051
47.5944637351;47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187
47.5944567350;47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167
47.5944470000;47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634
47.5944382069;47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737
47.5944287757;47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738
47.5944236791;47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932
47.5944146603;47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984
47.5944050542;47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348
47.5943970000;47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984
47.5943870000;47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284
47.5943790156;47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592
47.5943685383;47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000
47.5943620191;47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306
47.5943542051;47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000
47.5943474187;47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828
47.5943422167;47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165
47.5943356634;47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322
47.5943275737;47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840
47.5943192738;47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000
47.5943105932;47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254
47.5943032984;47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000
47.5942965348;47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329
47.5942861984;47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800
47.5942768284;47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652
47.5942679592;47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418
47.5942600000;47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453
47.5942507306;47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075
47.5942430000;47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000
47.5942357828;47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727
47.5942275165;47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967
47.5942171322;47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000
47.5942084840;47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297
47.5942000000;47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297;47.5942030000
47.5941937254;47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297;47.5942030000;47.5942031263
47.5941900000;47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297;47.5942030000;47.5942031263;47.5942076092
47.5941881329;47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297;47.5942030000;47.5942031263;47.5942076092;47.5942100000
47.5941839800;47.5941863652;47.5941878418;47.5941880453;47.5941919075;47.5941930000;47.5941968727;47.5941976967;47.5942000000;47.5942016297;47.5942030000;47.5942031263;47.5942076092;47.5942100000;47.5942120000
